num_MesAno;nom_Cidade;nom_AreaTelefonica;qtd_Acessos;nom_EscritorioServico;CRITICIDADE;
92025;ARACOIABA DA SERRA;DT;2;;;
92025;ARACOIABA DA SERRA;IP;632;;;
92025;ARACOIABA DA SERRA;PI;1;;;
92025;ARACOIABA DA SERRA;SM;1;;;
92025;ARARAQUARA;AD;545;;;
92025;ARARAQUARA;FI;3.048;;;
92025;ARARAQUARA;JI;2.003;;;
92025;ARARAQUARA;VX;404;;;
92025;ARARAS;JM;8.310;;;
92025;ARTUR NOGUEIRA;DC;1.879;;;
92025;ASSIS;RP;8.388;;;
92025;ATIBAIA;#;1;JUNDIAI;;
92025;ATIBAIA;BT;1;JUNDIAI;;
92025;ATIBAIA;MR;178;JUNDIAI;;
92025;ATIBAIA;PA;301;JUNDIAI;;
92025;ATIBAIA;SJ;15.677;JUNDIAI;;
92025;AVARE;SC;5.475;;;
92025;BARRA BONITA;RC;2.898;;;
92025;BARRETOS;BR;3.370;;;
92025;BARUERI;#;2;;;
92025;BARUERI;AL;15.604;;;
92025;BARUERI;AS;2.164;;;
92025;BARUERI;BA;14.697;;;
92025;BARUERI;CN;5.980;;;
92025;BARUERI;JS;6.364;;;
92025;BAURU;#;2;;;
92025;BAURU;AC;13.034;;;
92025;BAURU;CE;3.353;;;
92025;BAURU;IN;3.769;;;
92025;BAURU;RE;6.841;;;
92025;BAURU;SPBRU_;1;;;
92025;BAURU;VA;3.153;;;
92025;BAURU;VF;3.506;;;
92025;BEBEDOURO;JM;2.252;;;
92025;BIRIGUI;BC;5.034;;;
92025;BOITUVA;AB;3.294;;;
92025;BOITUVA;CT;791;;;
92025;BOTUCATU;JP;13.896;;;
92025;BRAGANCA PAULISTA;#;1;JUNDIAI;;
92025;BRAGANCA PAULISTA;AV;2.676;JUNDIAI;;
92025;BRAGANCA PAULISTA;DN;3.091;JUNDIAI;;
92025;BRAGANCA PAULISTA;SC;12.194;JUNDIAI;;
92025;CABREUVA;CM;13;JUNDIAI;;
92025;CABREUVA;JC;1.861;JUNDIAI;;
92025;CACAPAVA;MI;6.765;SJ CAMPOS;;
92025;CAIEIRAS;AC;1.342;JUNDIAI;;
92025;CAIEIRAS;JL;228;JUNDIAI;;
92025;CAJAMAR;CJ;656;JUNDIAI;;
92025;CAJAMAR;JN;2.786;JUNDIAI;;
92025;CAJAMAR;PV;5.967;JUNDIAI;;
92025;CAMPINAS;#;6;;;
92025;CAMPINAS;AL;1.825;;;
92025;CAMPINAS;AM;1.171;;;
92025;CAMPINAS;BD;3.051;;;
92025;CAMPINAS;BE;3.309;;;
92025;CAMPINAS;BG;5.012;;;
92025;CAMPINAS;BV;1.916;;;
92025;CAMPINAS;CB;23.038;;;
92025;CAMPINAS;CE;15.717;;;
92025;CAMPINAS;CL;18.696;;;
92025;CAMPINAS;CT;13.717;;;
92025;CAMPINAS;DL;3.794;;;
92025;CAMPINAS;JO;12.564;;;
92025;CAMPINAS;MD;2.506;;;
92025;CAMPINAS;;3.922;;;
92025;CAMPINAS;OV;6.556;;;
92025;CAMPINAS;SB;8.037;;;
92025;CAMPINAS;SG;2.743;;;
92025;CAMPINAS;SL;2.897;;;
92025;CAMPINAS;SS;4.017;;;
92025;CAMPINAS;TK;2;;;
92025;CAMPINAS;TQ;9.008;;;
92025;CAMPINAS;VC;6.899;;;
92025;CAMPINAS;VT;8.565;;;
92025;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
92025;CAMPO LIMPO PAULISTA;MS;5.213;JUNDIAI;;
92025;CAMPOS DO JORDAO;AB;2.991;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;ER;1.696;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
92025;CAMPOS DO JORDAO;VE;8;SJ CAMPOS;;
92025;CAPIVARI;IP;4;;;
92025;CAPIVARI;PF;2.398;;;
92025;CARAGUATATUBA;AA;4.123;SJ CAMPOS;;
92025;CARAGUATATUBA;MG;1.747;SJ CAMPOS;;
92025;CARAGUATATUBA;MK;1.218;SJ CAMPOS;;
92025;CARAGUATATUBA;PN;1.745;SJ CAMPOS;;
92025;CARAPICUIBA;AD;7.216;;;
92025;CARAPICUIBA;AT;7.259;;;
92025;CARAPICUIBA;CA;9.339;;;
92025;CARAPICUIBA;VD;14.844;;;
92025;CARAPICUIBA;VI;2.545;;;
92025;CATANDUVA;RB;9.148;;;
92025;COSMOPOLIS;JG;1;;;
92025;COSMOPOLIS;MC;4.802;;;
92025;COTIA;CI;13.196;;;
92025;COTIA;CT;1.769;;;
92025;COTIA;GJ;10.160;;;
92025;CRAVINHOS;CB;22;;;
92025;CRUZEIRO;#;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1M11;267;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1M19;730;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A75;8;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A76;9;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1C27;11;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
92025;CRUZEIRO;DFBSA_O1V21;10;SJ CAMPOS;;
92025;CRUZEIRO;;108;SJ CAMPOS;;
92025;CRUZEIRO;NR;3.719;SJ CAMPOS;;
92025;DESCALVADO;IA;4;;;
92025;DESCALVADO;OG;1.625;;;
92025;DRACENA;RB;1.762;;;
92025;EMBU DAS ARTES;CV;4;;;
92025;EMBU DAS ARTES;EB;7.704;;;
92025;EMBU DAS ARTES;PI;10.932;;;
92025;EMBU GUACU;EG;3.238;;;
92025;EMBU GUACU;PF;1;;;
92025;ESPIRITO SANTO DO PINHAL;JB;2.284;;;
92025;ESPIRITO SANTO DO PINHAL;JI;4;;;
92025;FERNANDOPOLIS;GS;2.275;;;
92025;FERNANDOPOLIS;RD;1;;;
92025;FRANCA;CE;5.876;;;
92025;FRANCA;CS;1;;;
92025;FRANCA;DS;1;;;
92025;FRANCA;PM;5.934;;;
92025;GARCA;RB;1.631;;;
92025;GUARARAPES;#;1;;;
92025;GUARARAPES;MP;1.597;;;
92025;GUARATINGUETA;MF;6.320;SJ CAMPOS;;
92025;GUARATINGUETA;NG;4.934;SJ CAMPOS;;
92025;HORTOLANDIA;HT;16.280;;;
92025;HORTOLANDIA;SC;11.500;;;
92025;IBIUNA;GF;2;;;
92025;IBIUNA;VI;706;;;
92025;ILHABELA;#;1;SJ CAMPOS;;
92025;ILHABELA;BV;1.875;SJ CAMPOS;;
92025;ILHABELA;DT;1;SJ CAMPOS;;
92025;ILHABELA;FM;1.088;SJ CAMPOS;;
92025;ILHABELA;PF;2;SJ CAMPOS;;
92025;ILHABELA;RP;3.483;SJ CAMPOS;;
92025;ILHABELA;SM;1;SJ CAMPOS;;
92025;INDAIATUBA;#;2;;;
92025;INDAIATUBA;DP;32.376;;;
92025;INDAIATUBA;IV;3.073;;;
92025;INDAIATUBA;ML;1;;;
92025;INDAIATUBA;MR;11.393;;;
92025;ITAPECERICA DA SERRA;CM;1.126;;;
92025;ITAPECERICA DA SERRA;IS;6.330;;;
92025;ITAPETININGA;#;1;;;
92025;ITAPETININGA;PT;4.449;;;
92025;ITAPETININGA;QB;9.659;;;
92025;ITAPEVA;MP;3.881;;;
92025;ITAPEVI;AB;2.097;;;
92025;ITAPEVI;IV;14.172;;;
92025;ITAPEVI;QE;178;;;
92025;ITAPIRA;BR;3.564;;;
92025;ITAPOLIS;JI;8;;;
92025;ITAPOLIS;JS;2.040;;;
92025;ITATIBA;CS;18.526;JUNDIAI;;
92025;ITATIBA;MD;459;JUNDIAI;;
92025;ITU;CC;535;JUNDIAI;;
92025;ITU;DL;1;JUNDIAI;;
92025;ITU;FP;9.255;JUNDIAI;;
92025;ITU;PI;202;JUNDIAI;;
92025;ITU;RT;7.686;JUNDIAI;;
92025;ITUPEVA;#;2;JUNDIAI;;
92025;ITUPEVA;AM;1;JUNDIAI;;
92025;ITUPEVA;CF;841;JUNDIAI;;
92025;ITUPEVA;CX;4.539;JUNDIAI;;
92025;ITUPEVA;GU;218;JUNDIAI;;
92025;ITUPEVA;IA;1;JUNDIAI;;
92025;ITUPEVA;VI;1;JUNDIAI;;
92025;JABOTICABAL;SS;5.135;;;
92025;JACAREI;CF;8.842;SJ CAMPOS;;
92025;JACAREI;JM;19.016;SJ CAMPOS;;
92025;JACAREI;LN;2.716;SJ CAMPOS;;
92025;JAGUARIUNA;AE;5.183;;;
92025;JALES;RC;2.232;;;
92025;JANDIRA;JA;8.620;;;
92025;JANDIRA;SF;4.951;;;
92025;JAU;#;1;;;
92025;JAU;AG;13.677;;;
92025;JAU;SZ;590;;;
92025;JUNDIAI;BJ;13.406;JUNDIAI;;
92025;JUNDIAI;CB;3.644;JUNDIAI;;
92025;JUNDIAI;EM;7;JUNDIAI;;
92025;JUNDIAI;GC;16.291;JUNDIAI;;
92025;JUNDIAI;HB;3.992;JUNDIAI;;
92025;JUNDIAI;RA;1;JUNDIAI;;
92025;JUNDIAI;TN;58;JUNDIAI;;
92025;JUNDIAI;VI;20.371;JUNDIAI;;
92025;JUNDIAI;VP;3.929;JUNDIAI;;
92025;JUQUITIBA;JQ;479;;;
92025;LEME;AM;4.493;;;
92025;LEME;BO;326;;;
92025;LENCOIS PAULISTA;GP;5.226;;;
92025;LIMEIRA;#;1;;;
92025;LIMEIRA;CG;19.972;;;
92025;LIMEIRA;;0;;;
92025;LINS;SS;3.654;;;
92025;LORENA;VA;2.995;SJ CAMPOS;;
92025;LOUVEIRA;RK;1.482;;;
92025;LOUVEIRA;SA;433;;;
92025;MAIRINQUE;MQ;2.528;;;
92025;MAIRINQUE;PF;1;;;
92025;MAIRINQUE;PO;2.143;;;
92025;MAIRIPORA;AT;1;JUNDIAI;;
92025;MAIRIPORA;CE;1;JUNDIAI;;
92025;MAIRIPORA;CL;195;JUNDIAI;;
92025;MAIRIPORA;CP;542;JUNDIAI;;
92025;MAIRIPORA;GZ;2;JUNDIAI;;
92025;MAIRIPORA;JM;3;JUNDIAI;;
92025;MAIRIPORA;;1;JUNDIAI;;
92025;MAIRIPORA;PL;2;JUNDIAI;;
92025;MAIRIPORA;PP;3.546;JUNDIAI;;
92025;MAIRIPORA;PS;2;JUNDIAI;;
92025;MAIRIPORA;RB;8;JUNDIAI;;
92025;MAIRIPORA;SF;1;JUNDIAI;;
92025;MAIRIPORA;SI;2;JUNDIAI;;
92025;MAIRIPORA;SM;9;JUNDIAI;;
92025;MAIRIPORA;TP;2.711;JUNDIAI;;
92025;MAIRIPORA;VL;1;JUNDIAI;;
92025;MARILIA;DI;3.889;;;
92025;MARILIA;JA;12.402;;;
92025;MARILIA;PN;812;;;
92025;MARILIA;SR;4.100;;;
92025;MATAO;#;1;;;
92025;MATAO;MO;4.863;;;
92025;MIRASSOL;SP;1.542;;;
92025;MOCOCA;RB;2.247;;;
92025;MOGI GUAÇU;HC;3.947;;;
92025;MOGI GUACU;#;1;;;
92025;MOGI GUACU;HC;9.535;;;
92025;MOGI MIRIM;PJ;9.760;;;
92025;MONTE MOR;JF;142;;;
92025;NOVA ODESSA;JP;5.430;;;
92025;OLIMPIA;OL;2.917;;;
92025;OSASCO;#;2;;;
92025;OSASCO;MK;2.504;;;
92025;OSASCO;OS;31.873;;;
92025;OSASCO;QT;10.717;;;
92025;OSASCO;RO;21.626;;;
92025;OSASCO;SN;35.047;;;
92025;OSVALDO CRUZ;EK;1.568;;;
92025;OURINHOS;MP;7.342;;;
92025;PARAGUACU PAULISTA;PG;1.051;;;
92025;PAULINIA;DS;10.962;;;
92025;PAULINIA;EE;1.488;;;
92025;PAULINIA;ML;3.900;;;
92025;PEDERNEIRAS;PN;1.947;;;
92025;PEDREIRA;AP;1.464;;;
92025;PEDREIRA;IP;1;;;
92025;PENAPOLIS;LO;1.804;;;
92025;PEREIRA BARRETO;PM;1.218;;;
92025;PINDAMONHANGABA;LM;7.427;SJ CAMPOS;;
92025;PINDAMONHANGABA;MC;1.425;SJ CAMPOS;;
92025;PIRACICABA;DR;6.647;;;
92025;PIRACICABA;JE;13.221;;;
92025;PIRACICABA;;0;;;
92025;PIRACICABA;PI;16.303;;;
92025;PIRACICABA;PJ;2.787;;;
92025;PIRACICABA;ST;3.200;;;
92025;PIRACICABA;VR;7.100;;;
92025;PIRASSUNUNGA;GO;4.508;;;
92025;PIRATININGA;RG;292;;;
92025;PORTO FELIZ;BO;115;;;
92025;PORTO FELIZ;PF;5.272;;;
92025;PRESIDENTE PRUDENTE;BG;4.495;;;
92025;PRESIDENTE PRUDENTE;PS;2.529;;;
92025;PRESIDENTE PRUDENTE;RB;12.255;;;
92025;PRESIDENTE PRUDENTE;SG;4.461;;;
92025;RIBEIRAO PRETO;#;6;;;
92025;RIBEIRAO PRETO;AN;3.657;;;
92025;RIBEIRAO PRETO;BP;2.868;;;
92025;RIBEIRAO PRETO;CE;829;;;
92025;RIBEIRAO PRETO;DB;1.899;;;
92025;RIBEIRAO PRETO;GC;7.447;;;
92025;RIBEIRAO PRETO;IA;1;;;
92025;RIBEIRAO PRETO;IR;6.391;;;
92025;RIBEIRAO PRETO;JF;4;;;
92025;RIBEIRAO PRETO;LE;8.140;;;
92025;RIBEIRAO PRETO;LG;8.739;;;
92025;RIBEIRAO PRETO;NO;8.084;;;
92025;RIBEIRAO PRETO;NR;2.670;;;
92025;RIBEIRAO PRETO;OE;7.285;;;
92025;RIBEIRAO PRETO;PE;1;;;
92025;RIBEIRAO PRETO;PF;1;;;
92025;RIBEIRAO PRETO;QF;1.968;;;
92025;RIBEIRAO PRETO;RV;536;;;
92025;RIBEIRAO PRETO;SL;12.489;;;
92025;RIBEIRAO PRETO;SO;5.501;;;
92025;RIBEIRAO PRETO;VT;1.326;;;
92025;RIO CLARO;AD;12.553;;;
92025;RIO CLARO;JF;3.564;;;
92025;SALTO;NJ;17.740;JUNDIAI;;
92025;SANTA BARBARA D OESTE;DC;10.314;;;
92025;SANTA BARBARA D OESTE;JM;4.793;;;
92025;SANTA CRUZ DO RIO PARDO;MB;649;;;
92025;SANTANA DE PARNAIBA;AP;8.639;;;
92025;SANTANA DE PARNAIBA;CB;383;;;
92025;SANTANA DE PARNAIBA;CL;344;;;
92025;SANTANA DE PARNAIBA;DV;458;;;
92025;SANTANA DE PARNAIBA;SP;2.987;;;
92025;SANTANA DE PARNAIBA;VN;853;;;
92025;SAO CARLOS;AE;5.346;;;
92025;SAO CARLOS;FL;82;;;
92025;SAO CARLOS;GE;3.685;;;
92025;SAO CARLOS;NJ;19.515;;;
92025;SAO CARLOS;VP;4.240;;;
92025;SAO JOAO DA BOA VISTA;CB;27;;;
92025;SAO JOAO DA BOA VISTA;CS;9.908;;;
92025;SAO JOAO DA BOA VISTA;PD;2;;;
92025;SAO JOSE DO RIO PARDO;FG;4.084;;;
92025;SAO JOSE DO RIO PARDO;GU;1;;;
92025;SAO JOSE DO RIO PARDO;SS;1;;;
92025;SAO JOSE DO RIO PRETO;BV;1.301;;;
92025;SAO JOSE DO RIO PRETO;EL;12.391;;;
92025;SAO JOSE DO RIO PRETO;MC;19.295;;;
92025;SAO JOSE DO RIO PRETO;RD;15.859;;;
92025;SAO JOSE DO RIO PRETO;VS;13.020;;;
92025;SAO JOSE DO RIO PRETO;VT;4.993;;;
92025;SAO JOSE DOS CAMPOS;BE;6.191;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;CA;5.983;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;EM;3.648;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;JS;28.995;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;NH;4.589;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;PT;6.659;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;RH;37.815;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;TT;18.394;SJ CAMPOS;;
92025;SAO JOSE DOS CAMPOS;UR;4.352;SJ CAMPOS;;
92025;SAO ROQUE;CG;1;;;
92025;SAO ROQUE;PC;222;;;
92025;SAO ROQUE;SR;5.460;;;
92025;SAO SEBASTIAO;AC;1.804;SJ CAMPOS;;
92025;SAO SEBASTIAO;BA;110;SJ CAMPOS;;
92025;SAO SEBASTIAO;BC;362;SJ CAMPOS;;
92025;SAO SEBASTIAO;BO;2.380;SJ CAMPOS;;
92025;SAO SEBASTIAO;BU;356;SJ CAMPOS;;
92025;SAO SEBASTIAO;FP;367;SJ CAMPOS;;
92025;SAO SEBASTIAO;MR;1.105;SJ CAMPOS;;
92025;SAO SEBASTIAO;PB;652;SJ CAMPOS;;
92025;SAO SEBASTIAO;PJ;1.133;SJ CAMPOS;;
92025;SAO SEBASTIAO;TQ;1;SJ CAMPOS;;
92025;SERTAOZINHO;CS;10.358;;;
92025;SOROCABA;#;4;;;
92025;SOROCABA;AP;8.220;;;
92025;SOROCABA;AS;17.057;;;
92025;SOROCABA;AT;8.911;;;
92025;SOROCABA;CA;6.343;;;
92025;SOROCABA;CD;2.241;;;
92025;SOROCABA;CR;19.234;;;
92025;SOROCABA;ED;2.271;;;
92025;SUMARE;AR;11.046;;;
92025;SUMARE;NZ;15.824;;;
92025;SUMARE;PS;1.244;;;
92025;TABOAO DA SERRA;#;1;;;
92025;TABOAO DA SERRA;TA;21.898;;;
92025;TABOAO DA SERRA;TK;18.511;;;
92025;TATUI;TI;4.930;;;
92025;TAUBATE;#;2;SJ CAMPOS;;
92025;TAUBATE;AM;27.978;SJ CAMPOS;;
92025;TAUBATE;IN;3.181;SJ CAMPOS;;
92025;TAUBATE;QM;1.544;SJ CAMPOS;;
92025;TAUBATE;RB;1;SJ CAMPOS;;
92025;TAUBATE;SJ;3.588;SJ CAMPOS;;
92025;TAUBATE;SPTTE_;1;SJ CAMPOS;;
92025;TIETE;RR;5;;;
92025;TIETE;TT;2.459;;;
92025;TREMEMBE;SB;2.347;SJ CAMPOS;;
92025;TUPA;RC;4.378;;;
92025;UBATUBA;EM;2;SJ CAMPOS;;
92025;UBATUBA;IT;5;SJ CAMPOS;;
92025;UBATUBA;LG;66;SJ CAMPOS;;
92025;UBATUBA;LZ;937;SJ CAMPOS;;
92025;UBATUBA;MA;57;SJ CAMPOS;;
92025;UBATUBA;PG;329;SJ CAMPOS;;
92025;UBATUBA;TG;3.773;SJ CAMPOS;;
92025;VALINHOS;IA;22.156;;;
92025;VALINHOS;VV;1.677;;;
92025;VARZEA PAULISTA;AS;4.928;JUNDIAI;;
92025;VINHEDO;CA;723;;;
92025;VINHEDO;DI;21;;;
92025;VINHEDO;PF;1;;;
92025;VINHEDO;PU;1;;;
92025;VINHEDO;SA;1;;;
92025;VINHEDO;SD;14.401;;;
92025;VINHEDO;VA;893;;;
92025;VOTORANTIM;AF;7.859;;;
92025;VOTORANTIM;PJ;1.206;;;
92025;VOTUPORANGA;RP;4.938;;;
102025;ADAMANTINA;EC;1.597;;;
102025;AMERICANA;#;1;;;
102025;AMERICANA;PN;2.208;;;
102025;AMERICANA;PZ;621;;;
102025;AMERICANA;SV;8.957;;;
102025;AMERICANA;XN;21.710;;;
102025;AMERICO BRASILIENSE;FN;1.623;;;
102025;AMPARO;LR;3.622;;;
102025;ANDRADINA;AD;1.123;;;
102025;APARECIDA;CT;1.399;SJ CAMPOS;;
102025;ARACARIGUAMA;VO;66;;;
102025;ARACATUBA;#;1;;;
102025;ARACATUBA;ES;2.548;;;
102025;ARACATUBA;XN;20.339;;;
102025;ARACOIABA DA SERRA;AS;1;;;
102025;ARACOIABA DA SERRA;DR;1.126;;;
102025;ARACOIABA DA SERRA;DT;2;;;
102025;ARACOIABA DA SERRA;IP;639;;;
102025;ARACOIABA DA SERRA;PI;1;;;
102025;ARACOIABA DA SERRA;SM;1;;;
102025;ARARAQUARA;AD;551;;;
102025;ARARAQUARA;FI;3.081;;;
102025;ARARAQUARA;JI;2.026;;;
102025;ARARAQUARA;VX;408;;;
102025;ARARAS;JM;8.403;;;
102025;ARTUR NOGUEIRA;DC;1.900;;;
102025;ASSIS;RP;8.482;;;
102025;ATIBAIA;#;1;JUNDIAI;;
102025;ATIBAIA;BT;1;JUNDIAI;;
102025;ATIBAIA;MR;180;JUNDIAI;;
102025;ATIBAIA;PA;304;JUNDIAI;;
102025;ATIBAIA;SJ;15.853;JUNDIAI;;
102025;AVARE;SC;5.537;;;
102025;BARRA BONITA;RC;2.931;;;
102025;BARRETOS;BR;3.407;;;
102025;BARUERI;#;2;;;
102025;BARUERI;AL;15.778;;;
102025;BARUERI;AS;2.189;;;
102025;BARUERI;BA;14.861;;;
102025;BARUERI;CN;6.047;;;
102025;BARUERI;JS;6.436;;;
102025;BAURU;#;2;;;
102025;BAURU;AC;13.181;;;
102025;BAURU;CE;3.390;;;
102025;BAURU;IN;3.812;;;
102025;BAURU;RE;6.918;;;
102025;BAURU;SPBRU_;1;;;
102025;BAURU;VA;3.188;;;
102025;BAURU;VF;3.545;;;
102025;BEBEDOURO;JM;2.278;;;
102025;BIRIGUI;BC;5.091;;;
102025;BOITUVA;AB;3.331;;;
102025;BOITUVA;CT;799;;;
102025;BOTUCATU;JP;14.051;;;
102025;BRAGANCA PAULISTA;#;1;JUNDIAI;;
102025;BRAGANCA PAULISTA;AV;2.706;JUNDIAI;;
102025;BRAGANCA PAULISTA;DN;3.126;JUNDIAI;;
102025;BRAGANCA PAULISTA;SC;12.331;JUNDIAI;;
102025;CABREUVA;CM;14;JUNDIAI;;
102025;CABREUVA;JC;1.882;JUNDIAI;;
102025;CACAPAVA;MI;6.841;SJ CAMPOS;;
102025;CAIEIRAS;AC;1.358;JUNDIAI;;
102025;CAIEIRAS;JL;231;JUNDIAI;;
102025;CAJAMAR;CJ;663;JUNDIAI;;
102025;CAJAMAR;JN;2.818;JUNDIAI;;
102025;CAJAMAR;PV;6.035;JUNDIAI;;
102025;CAMPINAS;#;6;;;
102025;CAMPINAS;AL;1.846;;;
102025;CAMPINAS;AM;1.183;;;
102025;CAMPINAS;BD;3.085;;;
102025;CAMPINAS;BE;3.347;;;
102025;CAMPINAS;BG;5.068;;;
102025;CAMPINAS;BV;1.938;;;
102025;CAMPINAS;CB;23.296;;;
102025;CAMPINAS;CE;15.893;;;
102025;CAMPINAS;CL;18.906;;;
102025;CAMPINAS;CT;13.870;;;
102025;CAMPINAS;DL;3.836;;;
102025;CAMPINAS;JO;12.705;;;
102025;CAMPINAS;MD;2.534;;;
102025;CAMPINAS;;3.966;;;
102025;CAMPINAS;OV;6.630;;;
102025;CAMPINAS;SB;8.127;;;
102025;CAMPINAS;SG;2.774;;;
102025;CAMPINAS;SL;2.930;;;
102025;CAMPINAS;SS;4.062;;;
102025;CAMPINAS;TK;2;;;
102025;CAMPINAS;TQ;9.109;;;
102025;CAMPINAS;VC;6.977;;;
102025;CAMPINAS;VT;8.661;;;
102025;CAMPO LIMPO PAULISTA;#;1;JUNDIAI;;
102025;CAMPO LIMPO PAULISTA;MS;5.271;JUNDIAI;;
102025;CAMPOS DO JORDAO;AB;3.024;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;ER;1.715;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;GZ;1;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;IA;2;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;JD;2;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;NI;1;SJ CAMPOS;;
102025;CAMPOS DO JORDAO;VE;8;SJ CAMPOS;;
102025;CAPIVARI;IP;4;;;
102025;CAPIVARI;PF;2.426;;;
102025;CARAGUATATUBA;AA;4.169;SJ CAMPOS;;
102025;CARAGUATATUBA;MG;1.767;SJ CAMPOS;;
102025;CARAGUATATUBA;MK;1.232;SJ CAMPOS;;
102025;CARAGUATATUBA;PN;1.765;SJ CAMPOS;;
102025;CARAPICUIBA;AD;7.297;;;
102025;CARAPICUIBA;AT;7.340;;;
102025;CARAPICUIBA;CA;9.444;;;
102025;CARAPICUIBA;VD;15.011;;;
102025;CARAPICUIBA;VI;2.573;;;
102025;CATANDUVA;RB;9.251;;;
102025;COSMOPOLIS;JG;1;;;
102025;COSMOPOLIS;MC;4.856;;;
102025;COTIA;CI;13.343;;;
102025;COTIA;CT;1.789;;;
102025;COTIA;GJ;10.274;;;
102025;CRAVINHOS;CB;22;;;
102025;CRUZEIRO;#;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_BINA;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1D23;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1I16;2;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1I40;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1I42;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1M10;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1M11;270;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1M19;739;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1M45;2;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_G1N58;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A1E;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A1F;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A61;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A75;8;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A76;9;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A77;2;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A78;4;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A79;4;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A80;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A81;2;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1A82;2;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1C27;12;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1D30;1;SJ CAMPOS;;
102025;CRUZEIRO;DFBSA_O1T03;1;SJ CAMPOS;;
